Year,Month,Day,Hour,Demand,temp,humidity,atemp,precipitation,weather_code,pressure,cloud_cover,wind_speed,public_holiday,working_day,weekday
2022,1,12,17,2456,2.7065,100,-0.0767,0,3,1041.7,100,4.7454,0,1,3
2022,1,12,18,2652,1.9065,100,-1.0799,0,3,1042.1,100,5.0021,0,1,3
2022,1,12,19,1857,1.8065,100,-0.9159,0,3,1042.4,100,3.8029,0,1,3
2022,1,12,20,1085,1.6065,100,-1.0383,0,3,1042.3,100,3.3255,0,1,3
2022,1,12,21,794,1.3065,100,-1.4236,0,3,1042.2,100,3.4728,0,1,3
2022,1,12,22,733,1.2065,100,-1.6437,0,3,1042.6,90,3.9132,0,1,3
2022,1,12,23,427,1.0565,100,-1.864,0,3,1042.7,90,4.1066,0,1,3
2022,1,13,0,208,1.3065,100,-1.6897,0,3,1042.5,90,4.6063,0,1,4
2022,1,13,1,106,0.9565,100,-1.8905,0,3,1042.4,90,3.7231,0,1,4
2022,1,13,2,69,0.8065,100,-2.0377,0,3,1042.3,90,3.6071,0,1,4
2022,1,13,3,71,0.7565,99.6402,-2.0379,0,3,1042.1,90,3.3255,0,1,4
2022,1,13,4,71,0.6565,99.281,-2.3679,0,3,1041.9,90,4.2029,0,1,4
2022,1,13,5,120,0.4065,99.6392,-2.5936,0,3,1041.6,90,3.964,0,1,4
2022,1,13,6,613,0.1565,99.2781,-2.6447,0,3,1041.7,90,2.9167,0,1,4
2022,1,13,7,1564,-0.5435,98.9126,-3.4641,0,3,1041.9,90,2.9423,0,1,4
2022,1,13,8,2708,-0.6435,98.9117,-3.4464,0,3,1042.1,90,2.378,0,1,4
2022,1,13,9,1551,0.2565,97.8498,-2.7221,0,3,1042.4,90,3.6071,0,1,4
2022,1,13,10,988,1.6565,90.7451,-1.1349,0,3,1042.4,90,3.0426,0,1,4
2022,1,13,11,1028,2.9065,89.2217,0.2456,0,3,1042.3,84.6,3.1794,0,1,4
2022,1,13,12,1336,3.9065,74.6129,1.0698,0,3,1041.7,89.1,2.9081,0,1,4
2022,1,13,13,1325,4.9565,78.937,2.4807,0,3,1041.2,88.2,2.6088,0,1,4
2022,1,13,14,1274,5.5065,80.1533,3.028,0,3,1040.7,81.9,3.1794,0,1,4
2022,1,13,15,1521,5.3565,81.5698,2.8221,0,2,1040.5,72,3.4943,0,1,4
2022,1,13,16,1731,3.6565,91.8627,1.1846,0,2,1040.5,65.7,3.2262,0,1,4
2022,1,13,17,2396,2.2065,93.4333,-0.9613,0,2,1040.6,58.5,5.3032,0,1,4
2022,1,13,18,2523,1.7565,95.1057,-1.5167,0,1,1040.4,45,5.6104,0,1,4
2022,1,13,19,1782,1.1565,95.7714,-2.2229,0,0,1040.3,9,5.7164,0,1,4
2022,1,13,20,1149,0.7065,94.3773,-2.704,0,0,1040.3,6.3,5.4152,0,1,4
2022,1,13,21,870,0.4065,91.9879,-3.0393,0,0,1040.2,2.7,5.15,0,1,4
2022,1,13,22,693,0.0065,91.9626,-3.6508,0,0,1039.9,0.9,5.8033,0,1,4
2022,1,13,23,489,-0.5935,93.6289,-4.5047,0,0,1039.5,0.9,6.6736,0,1,4
2022,1,14,0,242,0.2565,93.672,-3.121,0,0,1039.2,0,4.9214,0,1,5
2022,1,14,1,163,-0.9435,94.9986,-4.7944,0,0,1038.9,0,6.3272,0,1,5
2022,1,14,2,96,-0.6935,93.9683,-4.2632,0,0,1038.9,0,5.1887,0,1,5
2022,1,14,3,60,-0.0935,92.6321,-3.2951,0,0,1038.7,0,3.8617,0,1,5
2022,1,14,4,44,0.3065,91.3121,-2.6912,0,0,1038.4,0,3.1158,0,1,5
2022,1,14,5,127,-0.4935,92.6087,-3.4776,0,0,1037.7,0,2.6937,0,1,5
2022,1,14,6,518,-1.2435,94.2888,-4.593,0,0,1037.4,0,3.9577,0,1,5
2022,1,14,7,1323,-1.1935,95.6905,-4.5454,0,0,1037.6,0,4.1127,0,1,5
2022,1,14,8,2073,-1.5935,96.7415,-5.0173,0,0,1037.5,0,4.2738,0,1,5
2022,1,14,9,1437,-0.0935,95.3801,-2.963,0,0,1037.8,0.9,2.6937,0,1,5
2022,1,14,10,1036,1.4565,90.0754,-1.2662,0,0,1037.7,7.2,2.5506,0,1,5
2022,1,14,11,1134,2.6065,88.239,0.5,0,0,1037.2,15.3,0.5002,0,1,5
2022,1,14,12,1363,2.6065,81.1943,0.1007,0,2,1036.5,54,1.4324,0,1,5
2022,1,14,13,1614,3.3065,81.8804,0.9935,0,2,1036,63.6,1.1407,0,1,5
2022,1,14,14,1408,3.7565,82.5318,1.3051,0,1,1035.5,36.3,2.1104,0,1,5
2022,1,14,15,1654,3.3565,84.282,0.4929,0,1,1035.1,29.7,3.7963,0,1,5
2022,1,14,16,1771,1.4065,94.0686,-1.4309,0,1,1034.9,48.3,3.4073,0,1,5
2022,1,14,17,2349,0.2565,96.0894,-2.9276,0,1,1034.8,34.2,4.3204,0,1,5
2022,1,14,18,2356,0.1065,98.2031,-3.009,0,0,1034.7,19.8,4.1248,0,1,5
2022,1,14,19,1759,-0.2935,97.4842,-3.5355,0,0,1034.3,16.2,4.3435,0,1,5
2022,1,14,20,1086,-0.8935,98.9095,-4.1385,0,0,1033.8,16.2,4.1066,0,1,5
2022,1,14,21,864,-1.3435,99.634,-4.7312,0,3,1033.2,90,4.5019,0,1,5
2022,1,14,22,720,-1.3935,99.2688,-4.6852,0,3,1032.7,90,4.0328,0,1,5
2022,1,14,23,668,-1.4935,99.6335,-4.8597,0,3,1031.9,90,4.3204,0,1,5
2022,1,15,0,545,-0.9935,99.635,-4.5532,0,3,1031.1,90,5.4475,0,0,6
2022,1,15,1,421,-1.1935,99.6344,-4.6159,0,3,1030.4,90,4.7401,0,0,6
2022,1,15,2,234,-1.0935,99.2706,-4.5271,0,3,1029.8,90,4.8186,0,0,6
2022,1,15,3,165,-1.1935,99.27,-4.3101,0,3,1029.3,90,3.4073,0,0,6
2022,1,15,4,100,-1.6435,97.8162,-5.0968,0,3,1028.9,90,4.4572,0,0,6
2022,1,15,5,87,-0.8935,96.7601,-4.0656,0,3,1028.3,90,3.614,0,0,6
2022,1,15,6,155,-0.7935,97.1177,-4.0542,0,3,1027.7,90,4.0821,0,0,6
2022,1,15,7,314,-0.5435,98.1935,-3.954,0,3,1027.2,89.1,4.9669,0,0,6
2022,1,15,8,656,-0.4435,100,-4.0225,0,3,1026.8,90,5.9059,0,0,6
2022,1,15,9,1107,1.2565,99.6417,-1.6561,0,2,1026.9,68.4,4.1791,0,0,6
2022,1,15,10,1535,3.4565,95.1715,0.714,0,1,1026.8,38.7,4.6117,0,0,6
2022,1,15,11,1941,4.6065,92.5729,2.1529,0,0,1026.6,16.2,3.9829,0,0,6
2022,1,15,12,2196,4.6565,91.6022,1.8059,0,2,1026.2,67.5,5.5925,0,0,6
2022,1,15,13,2145,5.3065,85.7133,1.9267,0,2,1025.7,72.9,7.6058,0,0,6
2022,1,15,14,2251,5.4565,82.4565,1.9093,0,1,1025.2,43.2,8.0033,0,0,6
2022,1,15,15,2197,4.9565,85.0703,2.2753,0,3,1024.9,100,4.2738,0,0,6
2022,1,15,16,1942,3.8065,88.9785,1.2182,0,3,1024.7,91.2,3.4943,0,0,6
2022,1,15,17,1821,3.8565,87.4109,1.0338,0,1,1024.8,38.7,4.3435,0,0,6
2022,1,15,18,1645,2.0065,93.0877,-1.1554,0,2,1024.6,65.7,5.1011,0,0,6
2022,1,15,19,1329,-0.0935,95.0327,-4.0833,0,3,1024.6,90,7.4361,0,0,6
2022,1,15,20,1048,2.3565,93.1067,-0.518,0,3,1023.9,90,4.1248,0,0,6
2022,1,15,21,813,2.3565,93.7766,-0.5195,0,3,1024,83.7,4.2029,0,0,6
2022,1,15,22,748,2.3065,94.1108,-0.5971,0,3,1024.1,87.3,4.3204,0,0,6
2022,1,15,23,730,2.9065,93.1365,0.1971,0,0,1024.2,9.6,3.8226,0,0,6
2022,1,16,0,672,1.7065,95.4463,-1.5024,0,3,1024.2,90,5.3361,0,0,7
2022,1,16,1,534,0.8565,96.8057,-2.5438,0,2,1024.2,76.8,5.7033,0,0,7
2022,1,16,2,427,0.9065,97.1572,-2.5915,0,3,1023.6,100,6.1872,0,0,7
2022,1,16,3,200,2.8565,95.8285,0.0973,0,1,1023.7,42.9,4.2971,0,0,7
2022,1,16,4,105,2.7565,96.8541,-0.2562,0,0,1023.1,6,5.4152,0,0,7
2022,1,16,5,65,1.7065,98.9324,-1.6924,0,1,1023.4,44.7,6.5027,0,0,7
2022,1,16,6,112,0.8565,100,-2.7614,0,1,1023.2,26.1,6.9383,0,0,7
2022,1,16,7,193,2.3565,100,-0.5421,0,0,1023.7,9.3,4.9669,0,0,7
2022,1,16,8,399,0.2565,100,-3.4049,0,3,1024.2,91.8,6.7147,0,0,7
2022,1,16,9,885,2.1565,99.6443,-0.6524,0,3,1025.3,90,4.395,0,0,7
2022,1,16,10,1404,3.3065,97.5564,0.2697,0,3,1025.6,90,6.0233,0,0,7
2022,1,16,11,1715,5.0065,93.2484,1.9369,0,3,1026.3,100,7.0243,0,0,7
2022,1,16,12,2119,5.8565,92.9683,3.3627,0,1,1026.6,29.7,5.2653,0,0,7
2022,1,16,13,2378,7.1565,89.5662,4.6958,0,1,1026.9,43.5,5.8076,0,0,7
2022,1,16,14,2364,7.7565,88.6905,5.5613,0,1,1027.3,27,5.1011,0,0,7
2022,1,16,15,2441,7.7565,90.545,5.8167,0,0,1027.7,3.3,4.303,0,0,7
2022,1,16,16,2172,5.5065,94.9174,3.1342,0,0,1028.4,1.8,4.703,0,0,7
2022,1,16,17,1607,3.4565,97.5593,0.3829,0,0,1029.7,11.4,6.2994,0,0,7
2022,1,16,18,1357,2.7065,98.2406,-0.4259,0,0,1030.5,6.3,6.0399,0,0,7
2022,1,16,19,875,2.4565,98.237,-0.7881,0,3,1031.5,97.8,6.3272,0,0,7
2022,1,16,20,724,4.1565,95.5342,1.5758,0,3,1032.3,96,4.5241,0,0,7
2022,1,16,21,521,4.9065,94.2302,2.5445,0,2,1032.6,56.1,4.0514,0,0,7
2022,1,16,22,415,3.8065,92.1988,0.9286,0,1,1033.3,27.9,5.1109,0,0,7
2022,1,16,23,270,2.6065,91.4673,-0.4308,0,0,1033.8,9.9,4.8186,0,0,7
2022,1,17,0,168,2.7565,90.4991,-0.4666,0,0,1034.6,0,5.6104,0,1,1
2022,1,17,1,92,1.4565,92.0539,-1.8809,0,0,1034.9,0,5.3688,0,1,1
2022,1,17,2,44,1.0065,93.3707,-2.3798,0,0,1035.1,0,5.4106,0,1,1
2022,1,17,3,33,0.6065,94.7161,-2.7585,0,0,1035.4,0,5.1887,0,1,1
2022,1,17,4,45,0.8065,94.7246,-2.675,0,0,1035.4,0,5.8162,0,1,1
2022,1,17,5,130,0.9565,94.3885,-2.4664,0,0,1035.5,0,5.6326,0,1,1
2022,1,17,6,582,0.7065,95.0645,-2.6657,0,0,1035.8,0,5.3173,0,1,1
2022,1,17,7,1544,-0.3935,96.0688,-4.0931,0,0,1036.4,0,6.1058,0,1,1
2022,1,17,8,2603,0.2565,96.4392,-2.9574,0,0,1036.7,0,4.4796,0,1,1
2022,1,17,9,1452,1.3065,95.4318,-1.6093,0,0,1037.1,0,3.8095,0,1,1
2022,1,17,10,954,3.0065,91.4938,0.0608,0,0,1038,0,4.719,0,1,1
2022,1,17,11,974,4.6565,88.7354,2.246,0,0,1038.6,0,3.3555,0,1,1
2022,1,17,12,1299,5.7065,81.6168,3.3735,0,0,1038.9,0,2.9081,0,1,1
2022,1,17,13,1298,6.7565,79.7678,4.4863,0,0,1038.9,0,3.2029,0,1,1
2022,1,17,14,1313,7.2065,79.5532,4.9509,0,0,1038.4,0,3.4728,0,1,1
2022,1,17,15,1434,7.0565,82.6607,5.1605,0,0,1038.3,0,2.2813,0,1,1
2022,1,17,16,1807,4.6065,90.3144,2.2405,0,0,1038.7,0,3.3255,0,1,1
2022,1,17,17,2508,3.3065,92.4972,0.9062,0,0,1039,0,2.7306,0,1,1
2022,1,17,18,2678,1.8065,94.7665,-1.0789,0,0,1038.9,0,3.9577,0,1,1
2022,1,17,19,1739,0.5065,97.5005,-2.9816,0,0,1039.1,0,5.9101,0,1,1
2022,1,17,20,1154,0.4565,99.2798,-2.8831,0,0,1039.5,8.1,5.4106,0,1,1
2022,1,17,21,796,0.0065,100,-3.3878,0,3,1040,90,5.4106,0,1,1
2022,1,17,22,524,-0.1935,100,-3.4561,0,3,1039.8,90,4.719,0,1,1
2022,1,17,23,279,-0.9435,100,-4.324,0,3,1039.6,90,4.7454,0,1,1
2022,1,18,0,152,-1.0435,99.6349,-4.193,0,3,1039.4,90,3.669,0,1,2
2022,1,18,1,60,-1.3935,99.2688,-4.411,0,3,1039.3,90,2.8648,0,1,2
2022,1,18,2,41,-1.3435,98.9054,-4.4459,0,3,1039,90,3.2262,0,1,2
2022,1,18,3,39,-1.4935,98.9041,-4.6797,0,3,1038.9,92.1,3.4943,0,1,2
2022,1,18,4,47,-1.2435,99.2697,-4.0516,0,3,1038.7,94.2,2.0624,0,1,2
2022,1,18,5,147,-1.3935,98.5424,-4.2776,0,3,1038.6,92.1,2.237,0,1,2
2022,1,18,6,673,-1.4435,98.1802,-4.079,0,3,1038.3,95.7,1.1185,0,1,2
2022,1,18,7,1729,-1.3935,97.8206,-3.819,0,3,1038.4,98.4,0.2237,0,1,2
2022,1,18,8,2888,-1.4435,96.7455,-4.1801,0,3,1038.4,97.8,1.4324,0,1,2
2022,1,18,9,1580,0.4065,89.3377,-2.4566,0,3,1038.7,87.3,2.4197,0,1,2
2022,1,18,10,1015,2.4065,86.6428,-0.4066,0,3,1038.9,90,3.2029,0,1,2
2022,1,18,11,970,4.6065,93.8858,1.5601,0,3,1038.6,90,6.6736,0,1,2
2022,1,18,12,1217,5.8065,95.2602,3.3995,0,3,1038.2,90,5.1645,0,1,2
2022,1,18,13,1239,6.2565,94.2908,4.1271,0,3,1037.6,90,4.2562,0,1,2
2022,1,18,14,1144,6.5565,93.9782,4.255,0,3,1036.8,90,5.2223,0,1,2
2022,1,18,15,1386,6.5065,93.6508,4.657,0,3,1036.3,90,3.2029,0,1,2
2022,1,18,16,1793,5.5565,95.2508,3.4887,0,3,1035.9,90,3.4943,0,1,2
2022,1,18,17,2647,4.6565,95.5519,2.1893,0,3,1036,100,4.4572,0,1,2
2022,1,18,18,2844,4.8065,94.8893,2.5957,0,3,1036,100,3.4073,0,1,2
2022,1,18,19,1987,4.7565,94.8873,2.5782,0,3,1035.9,100,3.2262,0,1,2
2022,1,18,20,1213,4.7065,94.2212,2.5494,0,3,1035.7,100,3.0096,0,1,2
2022,1,18,21,841,4.6565,93.5586,2.0406,0,3,1034.9,100,4.8394,0,1,2
2022,1,18,22,700,4.4565,93.5485,1.8251,0,3,1033.8,90,4.7401,0,1,2
2022,1,18,23,310,4.0565,93.8594,1.6309,0,1,1033,44.1,3.5792,0,1,2
2022,1,19,0,181,3.6565,94.1732,1.0887,0,3,1032.2,100,3.9068,0,1,3
2022,1,19,1,109,3.3565,95.1676,0.7389,0,3,1031.7,100,4.0017,0,1,3
2022,1,19,2,42,3.6565,95.1791,1.0681,0,3,1031.2,99.9,4.1127,0,1,3
2022,1,19,3,44,3.9565,94.187,1.2842,0,3,1029.9,90,4.5899,0,1,3
2022,1,19,4,66,4.0065,94.5226,1.1178,0,3,1029,90,5.5925,0,1,3
2022,1,19,5,157,4.4565,94.2098,1.3083,0,3,1028.4,90,7.0243,0,1,3
2022,1,19,6,691,4.9065,92.5902,1.3797,0,3,1027.7,100,8.8042,0,1,3
2022,1,19,7,1771,4.8065,93.5661,1.4047,0,3,1026.8,100,8.3131,0,1,3
2022,1,19,8,2997,4.5065,93.551,1.0434,0,3,1026.3,86.1,8.3251,0,1,3
2022,1,19,9,1637,4.8565,91.2931,1.2493,0,2,1026.1,72.3,8.9396,0,1,3
2022,1,19,10,1083,5.9065,88.8421,2.292,0,3,1026.1,100,9.5171,0,1,3
2022,1,19,11,1057,6.1065,89.4826,2.0951,0,3,1025.6,86.4,11.4678,0,1,3
2022,1,19,12,1331,7.2565,87.73,3.7435,0,3,1025.4,99,10.1062,0,1,3
2022,1,19,13,1172,8.0065,88.4065,4.675,0,3,1024.5,100,10.1359,0,1,3
2022,1,19,14,1238,8.4065,90.2816,5.7826,0,2,1024.7,55.5,7.8135,0,1,3
2022,1,19,15,1326,8.9065,84.0432,5.35,0,0,1024.8,1.8,11.2408,0,1,3
2022,1,19,16,1649,7.2565,75.4671,3.2635,0,0,1025.8,0.9,10.2999,0,1,3
2022,1,19,17,2630,5.3565,83.9183,1.9818,0,0,1026.6,7.5,7.3855,0,1,3
2022,1,19,18,2858,4.1065,88.0594,0.8782,0,1,1027.5,27.6,6.3351,0,1,3
2022,1,19,19,1931,3.8065,88.3466,0.2755,0,0,1028,10.5,7.4361,0,1,3
2022,1,19,20,1184,3.6565,88.3332,-0.1402,0,0,1029,0,8.4563,0,1,3
2022,1,19,21,934,3.2565,88.6142,-0.3066,0,0,1029.6,0,7.2037,0,1,3
2022,1,19,22,805,2.3565,90.7955,-1.0188,0,0,1030.1,0,6.0108,0,1,3
2022,1,19,23,474,1.8065,91.7442,-1.5596,0,0,1030.5,0,5.6945,0,1,3
2022,1,20,0,203,1.8565,91.7475,-1.5432,0,0,1031,0,5.8719,0,1,4
2022,1,20,1,111,0.9565,93.0301,-2.4795,0,0,1031.3,0,5.5566,0,1,4
2022,1,20,2,82,1.0565,92.0289,-2.4957,0,0,1031.8,0,6.0192,0,1,4
2022,1,20,3,37,0.9565,91.0248,-2.6347,0,0,1032.1,16.2,6.0233,0,1,4
2022,1,20,4,56,1.0065,89.7134,-2.7447,0,0,1032.5,13.2,6.6096,0,1,4
2022,1,20,5,124,1.0065,88.0934,-2.8589,0,0,1033,0,6.9383,0,1,4
2022,1,20,6,690,0.7065,87.7442,-3.1756,0,0,1033.5,0,6.7925,0,1,4
2022,1,20,7,1669,0.3065,88.3524,-3.5026,0,0,1033.9,0,6.2994,0,1,4
2022,1,20,8,3022,0.0065,89.3044,-3.7898,0,0,1034.7,3,6.1548,0,1,4
2022,1,20,9,1634,1.2065,87.1536,-2.7178,0,0,1035.2,0,7.221,0,1,4
2022,1,20,10,1111,2.7565,83.3023,-1.0814,0,0,1035.8,0,7.4361,0,1,4
2022,1,20,11,1100,3.9065,78.777,-0.2076,0,0,1036.4,0,8.8496,0,1,4
2022,1,20,12,1355,4.6065,70.7852,0.5144,0,0,1036.7,0,8.2253,0,1,4
2022,1,20,13,1396,5.1065,66.1574,0.6851,0,1,1036.6,22.2,9.342,0,1,4
2022,1,20,14,1206,5.0565,63.3061,0.4035,0,2,1036.7,64.8,9.9289,0,1,4
2022,1,20,15,1222,4.6065,65.3237,0.0551,0,3,1036.9,99.9,9.4961,0,1,4
2022,1,20,16,1595,3.3565,69.5053,-0.7319,0,0,1037.2,1.8,7.314,0,1,4
2022,1,20,17,2467,1.6565,76.4324,-2.2896,0,0,1037.6,1.8,6.5027,0,1,4
2022,1,20,18,2682,0.9065,78.6003,-3.0865,0,0,1038.1,1.2,6.5027,0,1,4
2022,1,20,19,1853,0.3065,79.6812,-3.7169,0,0,1038.6,0,6.4097,0,1,4
2022,1,20,20,1162,-0.0935,79.6212,-4.1677,0,0,1038.6,0.9,6.4097,0,1,4
2022,1,20,21,815,-0.3935,79.576,-4.4799,0,0,1039.1,0.9,6.3034,0,1,4
2022,1,20,22,829,-0.7935,81.6245,-4.8398,0,0,1039.4,0.9,6.1058,0,1,4
2022,1,20,23,573,-1.0435,83.1293,-5.0548,0,0,1039.6,1.8,5.9565,0,1,4
2022,1,21,0,45,-0.6935,81.6383,-4.5469,0,0,1039.9,0.6,5.3361,0,1,5
2022,1,21,1,19,-1.3935,84.0227,-5.167,0,0,1039.8,0,4.8394,0,1,5
2022,1,21,2,7,-1.6935,84.6181,-5.5067,0,0,1039.4,0,4.9061,0,1,5
2022,1,21,3,65,-1.9935,85.5406,-5.8703,0,0,1039.5,3.6,5.1011,0,1,5
2022,1,21,4,70,-2.1435,86.8173,-6.0144,0,0,1039.8,8.1,5.1011,0,1,5
2022,1,21,5,138,-2.6935,88.7417,-6.7748,0,0,1039.3,4.5,5.8719,0,1,5
2022,1,21,6,563,-2.9935,90.0608,-6.9782,0,0,1039.7,2.7,5.4106,0,1,5
2022,1,21,7,1376,-2.7935,90.7552,-6.4198,0,0,1039.9,0,4.0328,0,1,5
2022,1,21,8,2259,-2.8435,91.7784,-6.4796,0,0,1040.2,0,4.1248,0,1,5
2022,1,21,9,1484,-1.0435,89.5473,-4.9046,0,0,1039.9,0.6,5.8548,0,1,5
2022,1,21,10,1078,0.7065,86.152,-2.865,0,0,1039.6,0,5.3173,0,1,5
2022,1,21,11,1120,2.6065,82.084,-0.6626,0,0,1039.6,3.6,4.7822,0,1,5
2022,1,21,12,1307,4.2065,75.7553,0.5928,0,0,1039.7,12.6,6.5487,0,1,5
2022,1,21,13,1316,4.9065,73.9861,0.9366,0,1,1039.1,24.3,8.3041,0,1,5
2022,1,21,14,1261,4.8065,76.4057,0.7841,0,1,1038.7,42,8.7701,0,1,5
2022,1,21,15,1376,4.4065,78.5704,0.5861,0,0,1038.2,15.3,7.909,0,1,5
2022,1,21,16,1685,2.8565,84.5278,-0.5549,0,0,1038.1,6.3,5.8205,0,1,5
2022,1,21,17,2250,0.6565,88.7077,-2.9821,0,1,1038,33.3,5.8162,0,1,5
2022,1,21,18,2291,1.3065,89.0877,-2.1759,0,2,1038,53.1,5.5925,0,1,5
2022,1,21,19,1761,1.0065,90.698,-2.3272,0,0,1038.3,6.3,4.9265,0,1,5
2022,1,21,20,1202,-0.6435,93.6263,-4.309,0,0,1038.6,1.8,5.597,0,1,5
2022,1,21,21,811,-0.7935,93.9635,-4.3669,0,0,1038.7,0,5.1451,0,1,5
2022,1,21,22,782,-0.6935,94.314,-4.1947,0,0,1038.4,0,4.9265,0,1,5
2022,1,21,23,742,-0.7435,94.3117,-4.2505,0,0,1038.4,0,4.9214,0,1,5
2022,1,22,0,600,0.2565,94.7013,-3.3612,0,0,1038,0,6.0399,0,0,6
2022,1,22,1,439,0.7065,94.0354,-2.867,0,0,1037.6,0,6.0771,0,0,6
2022,1,22,2,291,0.5565,94.0283,-2.891,0,0,1037.3,0,5.4429,0,0,6
2022,1,22,3,205,0.2565,94.3571,-3.221,0,0,1037.1,0,5.4106,0,0,6
2022,1,22,4,167,-0.6435,95.3596,-4.2214,0,0,1037.2,0,5.3735,0,0,6
2022,1,22,5,84,-1.4435,96.0352,-5.3285,0,0,1037.4,0,6.2676,0,0,6
2022,1,22,6,181,-1.6935,96.3824,-5.6054,0,0,1037.8,3.6,6.2676,0,0,6
2022,1,22,7,311,-1.6435,96.7402,-5.3878,0,0,1038,8.7,5.6104,0,0,6
2022,1,22,8,698,-1.6435,97.0977,-5.3287,0,0,1037.8,3.6,5.3874,0,0,6
2022,1,22,9,1213,0.5565,95.4042,-2.7429,0,0,1037.9,10.8,4.9417,0,0,6
2022,1,22,10,1673,2.2565,92.1037,-0.8715,0,0,1037.9,3,5.027,0,0,6
2022,1,22,11,1998,3.9565,88.0458,1.2075,0,0,1037.9,2.7,4.1791,0,0,6
2022,1,22,12,2345,4.8565,83.5608,1.6967,0,0,1037.9,8.7,6.044,0,0,6
2022,1,22,13,2409,6.0565,78.8228,2.5583,0,3,1037.8,90,7.7557,0,0,6
2022,1,22,14,2370,6.5065,75.6064,3.1107,0,2,1037.5,58.5,7.2037,0,0,6
2022,1,22,15,2327,6.3065,76.1117,3.0392,0,2,1037.3,63,6.5792,0,0,6
2022,1,22,16,2180,5.4565,83.3379,3.0001,0,2,1037.1,56.7,3.4728,0,0,6
2022,1,22,17,1767,2.8065,92.1376,-0.3874,0,2,1037.2,62.1,5.7033,0,0,6
2022,1,22,18,1713,2.0565,93.7618,-1.3116,0,2,1037.2,76.5,6.0853,0,0,6
2022,1,22,19,1337,1.9565,94.7727,-1.3249,0,3,1037.2,90,5.7513,0,0,6
2022,1,22,20,1028,2.6065,95.1388,-0.2881,0,3,1037.2,90,4.6117,0,0,6
2022,1,22,21,829,3.3065,94.8285,0.5784,0,3,1037.4,90,4.395,0,0,6
2022,1,22,22,863,3.1565,94.8223,0.7502,0,3,1037.2,90,2.9081,0,0,6
2022,1,22,23,722,2.9565,95.8318,0.4019,0,3,1037.1,90,3.5015,0,0,6
2022,1,23,0,720,3.5065,95.5112,1.1803,0,3,1037.1,90,2.9167,0,0,7
2022,1,23,1,613,4.3065,91.5794,2.2567,0,3,1036.9,90,1.8982,0,0,7
2022,1,23,2,414,4.0565,93.1981,1.8535,0,3,1036.6,90,2.5506,0,0,7
2022,1,23,3,253,3.9565,93.8546,1.5646,0,3,1036.4,92.1,3.3555,0,0,7
2022,1,23,4,146,3.9565,93.1928,1.5872,0,3,1036.1,93,3.1794,0,0,7
2022,1,23,5,87,3.8065,93.5155,1.4508,0,3,1036.1,90,3.0426,0,0,7
2022,1,23,6,140,3.7565,93.1821,1.4386,0,3,1036,90,2.803,0,0,7
2022,1,23,7,192,3.6565,93.5079,1.4193,0,3,1036.2,90,2.4197,0,0,7
2022,1,23,8,430,3.6065,93.5054,1.2872,0,3,1036.4,90,2.7306,0,0,7
2022,1,23,9,922,4.1565,91.2459,1.6932,0,3,1036.5,90,3.5015,0,0,7
2022,1,23,10,1314,4.5565,88.7268,2.431,0,3,1036.4,90,2.0624,0,0,7
2022,1,23,11,1781,5.1565,85.3944,3.1458,0,3,1036.3,90,1.6131,0,0,7
2022,1,23,12,2122,5.6065,81.6034,3.2989,0,3,1035.9,90,2.7214,0,0,7
2022,1,23,13,2203,5.8565,78.2341,3.3367,0,3,1035.4,90,3.3555,0,0,7
2022,1,23,14,2200,5.8565,77.1281,3.247,0,3,1034.7,90,3.5862,0,0,7
2022,1,23,15,2163,5.8565,75.7651,3.2804,0,3,1034.3,90,3.2571,0,0,7
2022,1,23,16,1983,5.5565,80.4459,3.5452,0,3,1034.1,90,1.2654,0,0,7
2022,1,23,17,1568,4.4065,84.4048,1.9215,0,3,1033.9,90,2.9423,0,0,7
2022,1,23,18,1338,4.2065,86.2076,1.815,0,3,1034.1,90,2.6183,0,0,7
2022,1,23,19,1001,3.9565,88.3599,1.5986,0,3,1034.1,90,2.5506,0,0,7
2022,1,23,20,715,3.9065,89.3042,1.5875,0,3,1034.1,90,2.4607,0,0,7
2022,1,23,21,501,4.1065,88.3732,1.8258,0,3,1034.3,90,2.3355,0,0,7
2022,1,23,22,436,4.0565,90.5942,1.8103,0,3,1034.2,90,2.4197,0,0,7
2022,1,23,23,293,3.6565,92.8467,1.1938,0,2,1034,77.4,3.3029,0,0,7
2022,1,24,0,147,3.6565,90.888,1.1799,0,3,1033.7,90,3.1318,0,1,1
2022,1,24,1,89,3.6565,89.2837,1.1801,0,3,1033.5,90,2.9423,0,1,1
2022,1,24,2,56,3.9065,87.7279,1.3193,0,3,1033.5,90,3.4146,0,1,1
2022,1,24,3,32,4.0065,86.804,1.321,0,3,1033.2,90,3.7963,0,1,1
2022,1,24,4,42,3.4565,89.5865,0.8982,0,3,1033,90,3.1794,0,1,1
2022,1,24,5,141,3.2565,91.1845,0.7807,0,3,1033.1,87.3,2.8648,0,1,1
2022,1,24,6,657,2.9065,93.4695,0.4686,0,2,1033.2,78.3,2.703,0,1,1
2022,1,24,7,1593,2.6565,94.8017,0.2142,0,2,1033.5,76.5,2.6844,0,1,1
2022,1,24,8,2814,2.7065,94.8038,0.2204,0,3,1033.5,90,2.9081,0,1,1
2022,1,24,9,1489,3.2065,93.1527,0.4331,0,3,1034.1,90,4.3204,0,1,1
